               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 168,            0.026051,            0.017017,                   0,             0.99997,                   1,               0.995,             0.71797,            0.017272,           0.0083058,                   0,           0.0031433,           0.0031433,            0.035643
                 169,            0.025981,            0.020974,                   0,                   1,                   1,               0.995,             0.86546,            0.011224,           0.0073766,                   0,           0.0031306,           0.0031306,            0.035231
                 170,            0.021889,            0.012885,                   0,             0.82027,              0.9697,             0.90095,             0.67808,            0.017797,           0.0080881,                   0,           0.0031175,           0.0031175,            0.034817
                 171,            0.027813,            0.015501,                   0,             0.94272,                   1,             0.97238,             0.68254,            0.023362,           0.0090912,                   0,           0.0031041,           0.0031041,            0.034404
                 172,            0.032405,             0.01593,                   0,             0.97056,                   1,             0.97206,             0.71476,            0.017731,           0.0084087,                   0,           0.0030904,           0.0030904,             0.03399
                 173,            0.022773,            0.015633,                   0,             0.99997,                   1,               0.995,             0.83348,            0.012473,           0.0076202,                   0,           0.0030765,           0.0030765,            0.033576
                 174,            0.024472,            0.015378,                   0,             0.97058,             0.99977,             0.98088,             0.75666,             0.01797,           0.0081803,                   0,           0.0030622,           0.0030622,            0.033162
                 175,            0.025364,            0.016162,                   0,             0.99996,                   1,               0.995,             0.92355,            0.010694,           0.0070089,                   0,           0.0030477,           0.0030477,            0.032748
                 176,             0.01978,            0.014196,                   0,             0.99999,                   1,               0.995,             0.70933,             0.01506,           0.0084942,                   0,           0.0030329,           0.0030329,            0.032333
                 177,            0.031198,            0.016836,                   0,             0.71713,             0.99873,             0.89007,             0.65345,            0.019027,           0.0080111,                   0,           0.0030179,           0.0030179,            0.031918
                 178,            0.025916,            0.015545,                   0,                   1,             0.99992,               0.995,              0.8274,            0.015481,           0.0075007,                   0,           0.0030025,           0.0030025,            0.031503
                 179,            0.016974,            0.013074,                   0,             0.99976,                   1,               0.995,             0.88773,            0.011143,           0.0074639,                   0,            0.002987,            0.002987,            0.031087
                 180,            0.028396,            0.014483,                   0,             0.99997,                   1,               0.995,             0.60326,            0.019391,           0.0083367,                   0,           0.0029711,           0.0029711,            0.030671
                 181,            0.028408,            0.019556,                   0,             0.99999,                   1,               0.995,             0.69756,            0.012494,           0.0078234,                   0,            0.002955,            0.002955,            0.030255
                 182,            0.022031,            0.011863,                   0,             0.94281,             0.99909,             0.97717,             0.82353,            0.016027,           0.0074721,                   0,           0.0029387,           0.0029387,            0.029839
                 183,            0.026546,            0.014906,                   0,                   1,                   1,               0.995,             0.77102,            0.014808,           0.0077945,                   0,           0.0029221,           0.0029221,            0.029422
                 184,            0.024816,            0.014583,                   0,             0.99998,                   1,               0.995,             0.87798,           0.0096219,           0.0069357,                   0,           0.0029053,           0.0029053,            0.029005
                 185,            0.019726,            0.013981,                   0,                   1,                   1,               0.995,             0.83515,            0.011024,            0.007071,                   0,           0.0028883,           0.0028883,            0.028588
                 186,             0.02538,            0.015857,                   0,             0.84596,                   1,             0.96358,             0.70721,            0.019933,           0.0083614,                   0,            0.002871,            0.002871,            0.028171
                 187,            0.032498,            0.016589,                   0,             0.99998,                   1,               0.995,              0.9431,            0.013583,           0.0066645,                   0,           0.0028536,           0.0028536,            0.027754
                 188,            0.023835,            0.014902,                   0,                   1,                   1,               0.995,              0.9201,            0.008418,            0.006551,                   0,           0.0028359,           0.0028359,            0.027336
                 189,            0.021341,            0.015583,                   0,             0.99998,                   1,               0.995,              0.8312,            0.011896,           0.0072352,                   0,            0.002818,            0.002818,            0.026918
                 190,             0.02127,            0.014263,                   0,                   1,             0.99996,               0.995,             0.85852,           0.0097009,           0.0070047,                   0,              0.0028,              0.0028,              0.0265
                 191,            0.017459,            0.013314,                   0,             0.99999,                   1,               0.995,             0.69017,            0.012348,           0.0069545,                   0,           0.0027817,           0.0027817,            0.026082
                 192,            0.025182,            0.017383,                   0,             0.99996,                   1,               0.995,             0.76369,            0.013141,           0.0076748,                   0,           0.0027633,           0.0027633,            0.025663
                 193,            0.025247,            0.013292,                   0,             0.99996,                   1,               0.995,             0.76842,            0.012729,           0.0074557,                   0,           0.0027446,           0.0027446,            0.025245
                 194,            0.023377,            0.014258,                   0,             0.99996,                   1,               0.995,             0.87917,            0.012089,            0.006904,                   0,           0.0027258,           0.0027258,            0.024826
                 195,            0.027563,            0.014332,                   0,             0.99997,                   1,               0.995,             0.67272,            0.017139,           0.0073849,                   0,           0.0027069,           0.0027069,            0.024407
                 196,            0.027525,             0.01318,                   0,             0.99996,                   1,               0.995,             0.75355,            0.014042,           0.0069338,                   0,           0.0026877,           0.0026877,            0.023988
                 197,            0.019659,            0.015562,                   0,             0.97035,                   1,             0.99412,             0.74841,            0.012733,           0.0069173,                   0,           0.0026685,           0.0026685,            0.023568
                 198,            0.022796,            0.013197,                   0,             0.99997,                   1,               0.995,             0.80659,           0.0099129,           0.0066304,                   0,            0.002649,            0.002649,            0.023149
                 199,            0.022258,            0.013713,                   0,             0.99999,                   1,               0.995,              0.8398,           0.0096728,           0.0063211,                   0,           0.0026295,           0.0026295,            0.022729
                 200,            0.015911,            0.011443,                   0,             0.99997,                   1,               0.995,              0.7358,               0.015,           0.0074515,                   0,           0.0026097,           0.0026097,             0.02231
                 201,            0.024862,            0.018081,                   0,             0.99997,                   1,               0.995,             0.78277,              0.0131,           0.0076259,                   0,           0.0025899,           0.0025899,             0.02189
                 202,            0.028856,            0.015982,                   0,             0.99998,                   1,               0.995,             0.83664,             0.01125,           0.0066709,                   0,             0.00257,             0.00257,             0.02147
                 203,            0.019811,             0.01395,                   0,                   1,                   1,               0.995,              0.8542,            0.011351,           0.0067314,                   0,           0.0025499,           0.0025499,             0.02105
                 204,            0.019979,            0.014234,                   0,             0.97058,                   1,             0.99412,             0.73004,             0.01248,           0.0063859,                   0,           0.0025297,           0.0025297,             0.02063
                 205,            0.023443,            0.011079,                   0,                   1,                   1,               0.995,             0.84017,            0.013288,           0.0065434,                   0,           0.0025094,           0.0025094,            0.020209
                 206,            0.024536,            0.014242,                   0,             0.99998,                   1,               0.995,             0.82361,            0.010613,           0.0062461,                   0,           0.0024891,           0.0024891,            0.019789
                 207,            0.025802,            0.010494,                   0,             0.99998,                   1,               0.995,             0.92295,            0.011128,           0.0065245,                   0,           0.0024686,           0.0024686,            0.019369
                 208,            0.020918,            0.013789,                   0,             0.99996,                   1,               0.995,             0.93339,           0.0082835,           0.0061917,                   0,            0.002448,            0.002448,            0.018948
                 209,            0.018317,             0.01026,                   0,             0.99999,                   1,               0.995,             0.89346,           0.0079247,           0.0060832,                   0,           0.0024274,           0.0024274,            0.018527
                 210,            0.019356,            0.013381,                   0,             0.99997,                   1,               0.995,             0.87087,           0.0097566,           0.0061056,                   0,           0.0024067,           0.0024067,            0.018107
                 211,            0.021873,            0.015829,                   0,             0.99996,                   1,               0.995,              0.9015,           0.0081132,           0.0064205,                   0,            0.002386,            0.002386,            0.017686
                 212,            0.019564,            0.012866,                   0,             0.99996,                   1,               0.995,             0.86953,           0.0093275,           0.0061347,                   0,           0.0023652,           0.0023652,            0.017265
                 213,            0.019116,             0.01303,                   0,                   1,                   1,               0.995,             0.90619,           0.0076715,           0.0058767,                   0,           0.0023443,           0.0023443,            0.016844
                 214,            0.018072,            0.012555,                   0,             0.99996,                   1,               0.995,             0.92183,           0.0073259,           0.0059077,                   0,           0.0023235,           0.0023235,            0.016423
                 215,            0.016917,            0.011883,                   0,             0.99997,                   1,               0.995,             0.94311,           0.0068481,           0.0059172,                   0,           0.0023025,           0.0023025,            0.016003
                 216,            0.015625,            0.011916,                   0,             0.99997,                   1,               0.995,             0.92454,           0.0086022,           0.0061138,                   0,           0.0022816,           0.0022816,            0.015582
                 217,            0.018346,            0.011972,                   0,             0.99997,                   1,               0.995,             0.97603,              0.0062,           0.0055924,                   0,           0.0022606,           0.0022606,            0.015161
                 218,            0.015982,            0.013549,                   0,             0.99999,                   1,               0.995,             0.91217,            0.009051,           0.0060777,                   0,           0.0022397,           0.0022397,             0.01474
                 219,            0.019395,            0.012067,                   0,             0.99997,                   1,               0.995,             0.88752,           0.0097189,           0.0061841,                   0,           0.0022187,           0.0022187,            0.014319
                 220,            0.016897,            0.014028,                   0,             0.99997,                   1,               0.995,             0.85246,           0.0064725,           0.0057855,                   0,           0.0021977,           0.0021977,            0.013898
                 221,            0.017523,            0.014404,                   0,             0.99997,                   1,               0.995,             0.93412,           0.0092894,           0.0059568,                   0,           0.0021767,           0.0021767,            0.013477
                 222,            0.017009,             0.01126,                   0,             0.99996,                   1,               0.995,             0.91092,           0.0075392,           0.0057291,                   0,           0.0021558,           0.0021558,            0.013056
                 223,            0.016799,            0.011309,                   0,             0.99997,                   1,               0.995,             0.91794,            0.007312,           0.0056601,                   0,           0.0021349,           0.0021349,            0.012635
                 224,            0.017847,            0.012185,                   0,             0.99997,                   1,               0.995,             0.91605,           0.0062491,           0.0055248,                   0,            0.002114,            0.002114,            0.012214
                 225,            0.019309,            0.011844,                   0,                   1,                   1,               0.995,             0.91344,           0.0085088,            0.005777,                   0,           0.0020932,           0.0020932,            0.011793
                 226,            0.018414,            0.011997,                   0,             0.99996,                   1,               0.995,             0.89948,            0.007021,            0.005654,                   0,           0.0020724,           0.0020724,            0.011372
                 227,            0.019218,            0.016175,                   0,                   1,                   1,               0.995,             0.90578,           0.0069905,           0.0055833,                   0,           0.0020516,           0.0020516,            0.010952
                 228,            0.016557,            0.010736,                   0,                   1,             0.99997,               0.995,             0.92842,           0.0081007,           0.0058303,                   0,            0.002031,            0.002031,            0.010531
                 229,            0.015238,            0.014179,                   0,             0.99998,                   1,               0.995,             0.87964,           0.0070349,           0.0060582,                   0,           0.0020104,           0.0020104,             0.01011
                 230,            0.015243,            0.012521,                   0,             0.99998,                   1,               0.995,             0.93938,           0.0066611,           0.0056636,                   0,           0.0019898,           0.0019898,           0.0096898
                 231,            0.015499,            0.013049,                   0,             0.99999,                   1,               0.995,             0.89734,           0.0069501,           0.0058243,                   0,           0.0019694,           0.0019694,           0.0092694
                 232,            0.017234,            0.014527,                   0,             0.99996,                   1,               0.995,               0.892,           0.0069609,           0.0056466,                   0,           0.0019491,           0.0019491,           0.0088491
                 233,            0.017641,            0.012801,                   0,             0.99998,                   1,               0.995,             0.91024,            0.006929,           0.0057939,                   0,           0.0019288,           0.0019288,           0.0084288
                 234,            0.016847,            0.012111,                   0,                   1,                   1,               0.995,             0.91281,           0.0076231,           0.0057189,                   0,           0.0019087,           0.0019087,           0.0080087
                 235,            0.016753,            0.011877,                   0,             0.99999,                   1,               0.995,             0.91988,           0.0073273,           0.0057424,                   0,           0.0018887,           0.0018887,           0.0075887
                 236,            0.016543,            0.015499,                   0,             0.99998,                   1,               0.995,             0.92866,           0.0055438,           0.0054451,                   0,           0.0018688,           0.0018688,           0.0071688
                 237,             0.01629,            0.012406,                   0,             0.99997,                   1,               0.995,             0.93355,           0.0092417,           0.0058731,                   0,            0.001849,            0.001849,            0.006749
                 238,            0.015226,            0.014755,                   0,             0.99999,                   1,               0.995,             0.92129,           0.0057449,           0.0054463,                   0,           0.0018294,           0.0018294,           0.0063294
                 239,            0.015408,            0.012013,                   0,             0.99998,                   1,               0.995,             0.91986,           0.0054481,           0.0051752,                   0,           0.0018099,           0.0018099,           0.0059099
                 240,            0.014229,            0.011789,                   0,             0.99999,                   1,               0.995,             0.91897,           0.0056082,           0.0051055,                   0,           0.0017906,           0.0017906,           0.0054906
                 241,            0.015414,            0.013049,                   0,                   1,                   1,               0.995,             0.93765,           0.0088038,           0.0056562,                   0,           0.0017715,           0.0017715,           0.0050715
                 242,            0.015797,             0.01237,                   0,             0.99998,                   1,               0.995,             0.89677,           0.0062481,            0.005282,                   0,           0.0017525,           0.0017525,           0.0046525
                 243,            0.015523,            0.012655,                   0,             0.99998,                   1,               0.995,             0.95637,           0.0056064,           0.0051115,                   0,           0.0017337,           0.0017337,           0.0042337
                 244,            0.012983,           0.0095132,                   0,             0.99998,                   1,               0.995,             0.90604,            0.006961,           0.0054732,                   0,           0.0017151,           0.0017151,           0.0038151
                 245,            0.014301,            0.013291,                   0,             0.99997,                   1,               0.995,             0.93349,           0.0050994,           0.0048549,                   0,           0.0016966,           0.0016966,           0.0033966
                 246,             0.01419,            0.010254,                   0,             0.99999,                   1,               0.995,             0.93279,            0.007173,           0.0051199,                   0,           0.0016784,           0.0016784,           0.0029784
                 247,            0.013196,            0.012731,                   0,             0.99999,                   1,               0.995,             0.95115,           0.0047743,           0.0046418,                   0,           0.0016604,           0.0016604,           0.0025604
                 248,            0.014754,           0.0099998,                   0,             0.99998,                   1,               0.995,             0.93542,            0.006846,           0.0051291,                   0,           0.0016426,           0.0016426,           0.0021426
                 249,            0.013207,           0.0097535,                   0,             0.99998,                   1,               0.995,             0.97225,           0.0046359,           0.0045052,                   0,            0.001625,            0.001625,            0.001725
                 250,            0.014825,             0.01269,                   0,             0.99998,                   1,               0.995,             0.94856,            0.007649,           0.0051083,                   0,           0.0016029,           0.0016029,           0.0016029
                 251,            0.017246,            0.010936,                   0,             0.99997,                   1,               0.995,             0.90424,           0.0067677,           0.0054089,                   0,           0.0016029,           0.0016029,           0.0016029
                 252,            0.013467,            0.013646,                   0,             0.99999,                   1,               0.995,             0.95867,           0.0051982,           0.0048269,                   0,           0.0015795,           0.0015795,           0.0015795
                 253,            0.013293,            0.010594,                   0,             0.99997,                   1,               0.995,             0.93719,           0.0055026,           0.0049618,                   0,           0.0015566,           0.0015566,           0.0015566
                 254,             0.01291,             0.01162,                   0,             0.99997,                   1,               0.995,             0.98161,           0.0050448,           0.0046323,                   0,           0.0015341,           0.0015341,           0.0015341
                 255,            0.014247,            0.010699,                   0,             0.99997,                   1,               0.995,             0.96862,           0.0057177,           0.0047467,                   0,           0.0015121,           0.0015121,           0.0015121
                 256,            0.013632,            0.010646,                   0,             0.99997,                   1,               0.995,              0.9598,            0.004834,           0.0047681,                   0,           0.0014905,           0.0014905,           0.0014905
                 257,            0.016035,            0.010008,                   0,             0.99997,                   1,               0.995,             0.89996,           0.0061749,           0.0052066,                   0,           0.0014693,           0.0014693,           0.0014693
                 258,            0.014278,            0.014934,                   0,             0.99997,                   1,               0.995,              0.9627,           0.0054393,           0.0047501,                   0,           0.0014486,           0.0014486,           0.0014486
                 259,            0.013147,            0.010258,                   0,                   1,                   1,               0.995,             0.93986,           0.0058686,           0.0049984,                   0,           0.0014283,           0.0014283,           0.0014283
                 260,            0.014004,            0.010806,                   0,             0.99999,                   1,               0.995,             0.95538,            0.006295,           0.0048775,                   0,           0.0014084,           0.0014084,           0.0014084
                 261,            0.016255,             0.01258,                   0,             0.99998,                   1,               0.995,             0.88562,           0.0057226,           0.0049918,                   0,            0.001389,            0.001389,            0.001389
                 262,            0.014213,            0.011424,                   0,             0.99997,                   1,               0.995,             0.96807,           0.0064059,           0.0047715,                   0,           0.0013701,           0.0013701,           0.0013701
                 263,             0.01414,            0.011345,                   0,                   1,                   1,               0.995,             0.92407,           0.0048362,           0.0046995,                   0,           0.0013516,           0.0013516,           0.0013516
                 264,            0.013788,            0.010578,                   0,             0.99999,                   1,               0.995,             0.96817,           0.0059741,           0.0046961,                   0,           0.0013336,           0.0013336,           0.0013336
                 265,            0.014346,            0.012424,                   0,             0.99999,                   1,               0.995,             0.96075,           0.0045489,           0.0044909,                   0,            0.001316,            0.001316,            0.001316
                 266,              0.0139,           0.0091611,                   0,             0.99999,                   1,               0.995,             0.94735,           0.0067726,           0.0047844,                   0,           0.0012989,           0.0012989,           0.0012989
                 267,            0.013252,            0.010618,                   0,             0.99998,                   1,               0.995,             0.97427,           0.0045385,           0.0044196,                   0,           0.0012822,           0.0012822,           0.0012822
                 268,            0.012494,            0.011156,                   0,             0.99999,                   1,               0.995,             0.95797,           0.0057204,           0.0045062,                   0,            0.001266,            0.001266,            0.001266
                 269,             0.01456,            0.010293,                   0,             0.99999,                   1,               0.995,              0.9313,           0.0058117,            0.004766,                   0,           0.0012503,           0.0012503,           0.0012503
                 270,            0.013374,            0.014648,                   0,             0.99999,                   1,               0.995,             0.97819,            0.004716,           0.0042078,                   0,            0.001235,            0.001235,            0.001235
                 271,            0.012255,            0.012398,                   0,             0.99998,                   1,               0.995,              0.9536,           0.0050498,           0.0043996,                   0,           0.0012202,           0.0012202,           0.0012202
                 272,            0.011927,            0.010794,                   0,             0.99999,                   1,               0.995,             0.98642,           0.0047921,           0.0041885,                   0,           0.0012059,           0.0012059,           0.0012059
                 273,            0.013119,             0.01182,                   0,             0.99999,                   1,               0.995,             0.95803,            0.004754,            0.004468,                   0,           0.0011921,           0.0011921,           0.0011921
                 274,            0.013261,           0.0092327,                   0,             0.99998,                   1,               0.995,             0.97835,           0.0051934,           0.0044048,                   0,           0.0011787,           0.0011787,           0.0011787
                 275,            0.013667,           0.0094031,                   0,             0.99999,                   1,               0.995,             0.99188,           0.0039964,           0.0041512,                   0,           0.0011658,           0.0011658,           0.0011658
                 276,            0.014928,            0.008784,                   0,             0.99999,                   1,               0.995,             0.96089,            0.005754,           0.0044021,                   0,           0.0011533,           0.0011533,           0.0011533
                 277,             0.01254,           0.0099227,                   0,             0.99998,                   1,               0.995,             0.97285,           0.0047343,              0.0043,                   0,           0.0011414,           0.0011414,           0.0011414
                 278,            0.013803,            0.010852,                   0,             0.99998,                   1,               0.995,             0.97835,           0.0046871,           0.0041861,                   0,           0.0011299,           0.0011299,           0.0011299
                 279,            0.013569,            0.009803,                   0,                   1,                   1,               0.995,             0.96419,           0.0052373,           0.0046659,                   0,           0.0011189,           0.0011189,           0.0011189
                 280,            0.012066,            0.010334,                   0,             0.99997,                   1,               0.995,              0.9637,           0.0044709,           0.0043834,                   0,           0.0011084,           0.0011084,           0.0011084
                 281,            0.013213,            0.009958,                   0,             0.99998,                   1,               0.995,             0.96107,           0.0048278,           0.0045269,                   0,           0.0010983,           0.0010983,           0.0010983
                 282,            0.012335,            0.011154,                   0,                   1,                   1,               0.995,             0.96886,           0.0047217,           0.0043531,                   0,           0.0010888,           0.0010888,           0.0010888
                 283,            0.013709,           0.0091946,                   0,                   1,                   1,               0.995,             0.96488,           0.0049124,           0.0045269,                   0,           0.0010797,           0.0010797,           0.0010797
                 284,             0.01271,            0.010265,                   0,             0.99998,                   1,               0.995,             0.97846,           0.0048274,             0.00427,                   0,           0.0010711,           0.0010711,           0.0010711
                 285,            0.012741,            0.011438,                   0,             0.99997,                   1,               0.995,             0.96796,           0.0047945,           0.0044338,                   0,            0.001063,            0.001063,            0.001063
                 286,            0.011729,             0.01377,                   0,             0.99997,                   1,               0.995,              0.9557,           0.0051504,           0.0043904,                   0,           0.0010554,           0.0010554,           0.0010554
                 287,            0.013149,           0.0091391,                   0,             0.99998,                   1,               0.995,              0.9703,           0.0042123,            0.004285,                   0,           0.0010483,           0.0010483,           0.0010483
                 288,            0.010915,            0.011115,                   0,             0.99998,                   1,               0.995,             0.95349,           0.0043568,           0.0041152,                   0,           0.0010416,           0.0010416,           0.0010416
                 289,            0.012164,            0.011081,                   0,                   1,                   1,               0.995,             0.97981,           0.0040271,           0.0040167,                   0,           0.0010355,           0.0010355,           0.0010355
                 290,            0.011095,            0.010953,                   0,                   1,                   1,               0.995,             0.97463,           0.0046806,           0.0041582,                   0,           0.0010298,           0.0010298,           0.0010298
                 291,            0.011785,           0.0095039,                   0,                   1,                   1,               0.995,             0.97535,           0.0040051,           0.0039576,                   0,           0.0010247,           0.0010247,           0.0010247
                 292,            0.013524,           0.0089101,                   0,                   1,                   1,               0.995,             0.95371,           0.0049747,            0.004309,                   0,             0.00102,             0.00102,             0.00102
                 293,            0.011864,           0.0083419,                   0,             0.99998,                   1,               0.995,             0.98158,           0.0040766,           0.0039742,                   0,           0.0010158,           0.0010158,           0.0010158
                 294,            0.012299,           0.0096451,                   0,             0.99998,                   1,               0.995,             0.98934,           0.0044652,           0.0040826,                   0,           0.0010121,           0.0010121,           0.0010121
                 295,            0.010992,            0.010034,                   0,             0.99999,                   1,               0.995,             0.98009,           0.0043946,           0.0040538,                   0,           0.0010089,           0.0010089,           0.0010089
                 296,            0.013626,           0.0096417,                   0,             0.99999,                   1,               0.995,             0.98805,           0.0045427,           0.0040209,                   0,           0.0010062,           0.0010062,           0.0010062
                 297,            0.011326,           0.0087948,                   0,             0.99997,                   1,               0.995,             0.97755,           0.0046828,           0.0040804,                   0,           0.0010039,           0.0010039,           0.0010039
                 298,              0.0125,            0.010512,                   0,             0.99999,                   1,               0.995,               0.995,           0.0040287,           0.0040018,                   0,           0.0010022,           0.0010022,           0.0010022
                 299,            0.012218,           0.0086496,                   0,             0.99999,                   1,               0.995,              0.9882,           0.0049586,           0.0041791,                   0,            0.001001,            0.001001,            0.001001
